929
31
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
10;3;2;5;4;4;10;11;14;11;15;8;1;10;17;22;11;16;4;9;11;11;8;8;6;6;6;6;6;6;6;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
15;13;13;15;12;11;20;18;15;17;16;18;14;17;10;25;9;17;14;17;19;16;12;11;9;9;9;9;9;9;9;
19;16;17;19;16;15;24;22;19;22;20;22;18;21;14;30;13;21;18;21;23;21;16;16;14;14;14;14;14;14;14;
2;10;9;9;7;9;11;8;10;6;11;17;11;8;17;15;8;11;9;17;19;0;7;6;9;9;9;9;9;9;9;
1;9;9;8;7;9;11;7;9;5;10;16;10;7;16;14;8;11;9;16;18;2;6;6;8;8;8;8;8;8;8;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;10;9;6;7;9;4;3;14;3;14;14;10;0;20;19;12;15;9;17;19;8;9;8;9;9;9;9;9;9;9;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
16;8;10;13;11;10;19;18;18;18;19;14;10;17;20;27;15;20;12;0;3;17;12;13;10;10;10;10;10;10;10;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
9;4;3;3;3;5;8;8;13;8;14;11;3;7;17;21;12;15;0;12;14;10;7;7;7;7;7;7;7;7;7;
7;3;3;4;1;3;10;8;11;8;12;10;4;7;15;19;9;13;2;11;13;8;5;5;4;4;4;4;4;4;4;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;3;3;4;1;3;10;8;11;8;12;10;4;7;15;19;9;13;2;11;13;8;5;5;4;4;4;4;4;4;4;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
6;11;11;10;9;9;13;11;4;10;5;16;12;11;12;16;3;6;10;16;18;7;4;4;8;8;8;8;8;8;8;
10;3;2;5;4;4;10;11;14;11;15;8;1;10;17;22;11;16;4;9;11;11;8;8;6;6;6;6;6;6;6;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
13;21;21;20;19;21;23;20;14;18;20;28;22;19;26;0;18;20;20;27;29;15;16;16;20;20;20;20;20;20;20;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;10;9;6;7;9;4;3;14;3;14;14;10;0;20;19;12;15;9;17;19;8;9;8;9;9;9;9;9;9;9;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
16;8;10;13;11;10;19;18;18;18;19;14;10;17;20;27;15;20;12;0;3;17;12;13;10;10;10;10;10;10;10;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
7;6;6;6;4;5;11;10;8;9;9;13;7;9;15;17;7;10;6;12;14;8;2;3;3;3;3;3;3;3;3;
7;6;6;6;4;5;11;10;8;9;9;13;7;9;15;17;7;10;6;12;14;8;2;3;3;3;3;3;3;3;3;
1;9;9;8;7;9;11;7;9;5;10;16;10;7;16;14;8;11;9;16;18;2;6;6;8;8;8;8;8;8;8;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;6;6;6;4;5;11;10;8;9;9;13;7;9;15;17;7;10;6;12;14;8;2;3;3;3;3;3;3;3;3;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
18;10;12;15;13;12;21;20;20;20;21;16;12;19;22;29;17;21;14;3;0;19;14;15;12;12;12;12;12;12;12;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
7;10;9;6;7;9;4;3;14;3;14;14;10;0;20;19;12;15;9;17;19;8;9;8;9;9;9;9;9;9;9;
2;10;9;9;7;9;11;8;10;6;11;17;11;8;17;15;8;11;9;17;19;0;7;6;9;9;9;9;9;9;9;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
9;4;3;3;3;5;8;8;13;8;14;11;3;7;17;21;12;15;0;12;14;10;7;7;7;7;7;7;7;7;7;
7;3;3;4;1;3;10;8;11;8;12;10;4;7;15;19;9;13;2;11;13;8;5;5;4;4;4;4;4;4;4;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
10;15;14;14;12;13;17;15;6;14;10;20;15;15;17;20;9;0;14;19;21;11;8;8;11;11;11;11;11;11;11;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
7;3;3;4;1;3;10;8;11;8;12;10;4;7;15;19;9;13;2;11;13;8;5;5;4;4;4;4;4;4;4;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
13;21;21;20;19;21;23;20;14;18;20;28;22;19;26;0;18;20;20;27;29;15;16;16;20;20;20;20;20;20;20;
16;8;10;13;11;10;19;18;18;18;19;14;10;17;20;27;15;20;12;0;3;17;12;13;10;10;10;10;10;10;10;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
10;3;2;5;4;4;10;11;14;11;15;8;1;10;17;22;11;16;4;9;11;11;8;8;6;6;6;6;6;6;6;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
8;11;11;13;11;9;16;14;7;12;7;16;12;13;11;19;0;8;12;16;18;10;7;7;8;8;8;8;8;8;8;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
1;9;9;8;7;9;11;7;9;5;10;16;10;7;16;14;8;11;9;16;18;2;6;6;8;8;8;8;8;8;8;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
8;3;3;6;3;1;12;10;11;10;12;10;4;9;14;20;8;13;4;9;11;10;5;6;3;3;3;3;3;3;3;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
17;16;16;19;16;14;24;22;15;20;14;22;18;21;0;27;11;17;18;21;23;18;15;15;18;18;18;18;18;18;18;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
10;3;2;5;4;4;10;11;14;11;15;8;1;10;17;22;11;16;4;9;11;11;8;8;6;6;6;6;6;6;6;
16;8;10;13;11;10;19;18;18;18;19;14;10;17;20;27;15;20;12;0;3;17;12;13;10;10;10;10;10;10;10;
2;10;9;9;7;9;11;8;10;6;11;17;11;8;17;15;8;11;9;17;19;0;7;6;9;9;9;9;9;9;9;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
7;11;10;8;9;11;7;0;14;2;15;16;11;3;21;20;13;16;10;18;20;8;10;9;10;10;10;10;10;10;10;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
7;3;3;4;1;3;10;8;11;8;12;10;4;7;15;19;9;13;2;11;13;8;5;5;4;4;4;4;4;4;4;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
6;7;6;6;4;5;12;10;7;8;8;12;7;9;14;16;6;9;6;12;14;7;1;2;4;4;4;4;4;4;4;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
5;7;6;6;4;6;10;8;7;7;8;14;8;8;14;15;6;9;6;13;15;6;2;1;5;5;5;5;5;5;5;
9;1;2;5;3;2;11;11;12;10;13;8;3;10;15;21;10;14;4;9;11;10;6;7;5;5;5;5;5;5;5;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
7;3;3;4;1;3;10;8;11;8;12;10;4;7;15;19;9;13;2;11;13;8;5;5;4;4;4;4;4;4;4;
11;11;10;6;10;12;0;7;16;7;17;14;10;5;22;23;15;18;10;19;21;12;11;11;12;12;12;12;12;12;12;
8;6;4;1;5;7;6;8;13;7;14;13;5;6;18;21;12;15;4;13;15;9;7;7;7;7;7;7;7;7;7;
9;2;1;4;3;3;10;10;13;10;14;9;2;9;16;21;10;14;4;10;12;10;7;7;5;5;5;5;5;5;5;
9;14;13;13;11;12;16;14;1;13;9;19;15;14;16;13;8;7;13;19;21;10;7;7;11;11;11;11;11;11;11;
10;15;14;14;12;13;17;15;8;14;0;20;16;15;14;20;7;10;14;20;22;11;8;8;12;12;12;12;12;12;12;
21;14;15;19;16;15;24;23;21;23;21;19;15;22;17;31;15;22;17;19;21;22;17;17;15;15;15;15;15;15;15;
13;21;21;20;19;21;23;20;14;18;20;28;22;19;26;0;18;20;20;27;29;15;16;16;20;20;20;20;20;20;20;
3;10;10;10;8;10;12;8;12;6;12;18;11;8;19;16;10;13;10;17;19;4;8;7;11;11;11;11;11;11;11;
